text,category
reembolso de $1049 procesado. veras el credito en 4 dias,customer_service
enter 468154 to confirm your access,otp_verification
paquete #18450 fue despachado desde Valparaiso. llega en 4 dias habiles,delivery_logistics
notificacion de cobro: se intentara debitar $3971 de tu cuenta el 7/9,billing_reminder
197758 es tu clave temporal de ingreso. no la compartas,otp_verification
acceso no reconocido desde Colombia a las 16h. cambia tu contrasena,security_alert
replica este metodo secreto y gana $165.000 sin salir de casa. mira como,spam_advertising
cita medica agendada para el 13/9 a las 2:30pm en clinica central,appointment_reminder
tu compra de Rappi salio del almacen y va en camino,delivery_logistics
confirmacion: pago de $5200 realizado con exito en Jumbo,transaction
has sido preseleccionado para ganar $154.000. confirma tus datos ya,spam_advertising
unauthorized access attempt from Colombia. your account may be at risk,security_alert
rebaja de 70% en perfumes en Uber solo este mes,promotion_offer
payment notice: you owe $1297 due on 18/9,billing_reminder
ingresa 553014 para confirmar tu acceso,otp_verification
seasonal promo: 45% off all sports gear at Uber,promotion_offer
your refund of $777 has been approved. it will be credited in 9 business days,customer_service
recibiste una transferencia de $50.000 en tu cuenta,transaction
cargo exitoso de $844 a tarjeta terminada en 4770,transaction
aprovecha nuestra promo: 3x2 en muebles hasta agotar stock,promotion_offer
your subscription of $1406 renews in 5 days,billing_reminder
segundo intento de entrega para #74517 sera manana a las 2:00pm,delivery_logistics
your Walmart purchase has left the warehouse,delivery_logistics
comprando $370.000 o mas en Paris obtenes 10% de descuento,promotion_offer
oferta unica! accede ahora antes de que expire: bit.ly/41808,spam_advertising
aviso de cobro: debes $567 con vencimiento el 10/1,billing_reminder
your card ending in 8699 was charged $1197 at Walmart,transaction
double points this weekend at CVS,promotion_offer
has sido preseleccionado para ganar $193.000. confirma tus datos ya,spam_advertising
purchase of $2567 at Netflix flagged as suspicious. was this you?,security_alert
invest $2572 today and earn $1906 in 48 hours guaranteed,spam_advertising
members only: 10% discount at Walmart this week,promotion_offer
detectamos un intento de phishing en tu cuenta. no compartas tus datos,security_alert
two-factor authentication code: 745558,otp_verification
tu cita oftalmologica fue reagendada para el lunes. confirma respondiendo SI,appointment_reminder
your dermatology appointment is tomorrow at 10:30am. please do not miss it,appointment_reminder
purchase of $2009 at Target flagged as suspicious. was this you?,security_alert
paga tu servicio antes del 16 para evitar la suspension,billing_reminder
tu caso #7266 fue asignado a un agente. tiempo estimado: 4 horas,customer_service
tu codigo de seguridad es 766269. expira en 10 minutos,otp_verification
your cancellation request #3928 has been received and is being processed,customer_service
rebaja de 30% en tecnologia en Uber solo este mes,promotion_offer
155164 es tu clave temporal de ingreso. no la compartas,otp_verification
two-factor authentication code: 667296,otp_verification
oferta unica! accede ahora antes de que expire: bit.ly/27481,spam_advertising
encuesta: como fue tu experiencia con nuestro servicio al cliente?,customer_service
recordatorio: el debito automatico de $9985 se ejecutara el 12/1,billing_reminder
contrasena incorrecta ingresada 5 veces. cuenta bloqueada temporalmente,security_alert
payment notice: you owe $2439 due on 28/2,billing_reminder
order #29613 delivered successfully. how was your experience?,delivery_logistics
cargo exitoso de $5052 a tarjeta terminada en 3547,transaction
transaction confirmation code: 196126. do not share it,otp_verification
tu cita odontologica fue reagendada para el viernes. confirma respondiendo SI,appointment_reminder
double points this weekend at Shell,promotion_offer
retiro de $234.000 en cajero automatico fue exitoso,transaction
transfer of $245 to account ending in 3697 completed,transaction
deuda pendiente de $5863. paga antes del 5 para evitar intereses,billing_reminder
"alert: password was changed. if you did not do this, contact us immediately",security_alert
your case #6191 has been assigned to an agent. estimated time: 42 hours,customer_service
your account has an outstanding balance of $356. please settle it,billing_reminder
delivery scheduled for tomorrow between 9:30am and 3:30pm,delivery_logistics
your order #42540 is on its way. arrives today between 11:00am and 5:00pm,delivery_logistics
haz clic aqui y reclama tu regalo de $332.000: www.premio93.com,spam_advertising
clinica central: tu consulta del 28/8 esta confirmada,appointment_reminder
tu sesion fue cerrada por seguridad desde ip desconocida. ingresa nuevamente,security_alert
your service will be suspended in 4 days due to non-payment,billing_reminder
tu verificacion telefonica: 633590,otp_verification
recordatorio: tu pago de $1983 vence manana. evita penalidades,billing_reminder
unauthorized access attempt from China. your account may be at risk,security_alert
paquete #43081 en camino. firma requerida en la entrega,delivery_logistics
tu turno oftalmologica es manana a las 2:00pm. no faltes,appointment_reminder
metodo probado para ganar $130.000 por semana. sin inversion inicial,spam_advertising
pago exitoso de $1341 en comercio Amazon,transaction
unusual login detected from Berlin. was this you?,security_alert
your purchase of $414 at Amazon is confirmed,transaction
your order reached the New York distribution center,delivery_logistics
tu sesion fue cerrada por seguridad desde ip desconocida. ingresa nuevamente,security_alert
see you on Tuesday at 4:30pm for your medical visit,appointment_reminder
para continuar ingresa el codigo 397005 en la aplicacion,otp_verification
members only: 40% discount at Apple Store this week,promotion_offer
security alert: access from Tokyo detected on your account,security_alert
aprovecha nuestra promo: 3x2 en electrodomesticos hasta agotar stock,promotion_offer
overdue balance: $1389. pay before 22/8 to avoid interest,billing_reminder
unusual login detected from Spain. was this you?,security_alert
clearance sale: up to 20% off sports gear at Best Buy,promotion_offer
your order reached the Houston distribution center,delivery_logistics
se debito $274.000 de tu cuenta corriente terminada en 5010,transaction
seguimiento actualizado: tu paquete #89602 esta en aduana,delivery_logistics
trabajo desde casa ganando $496.000 al mes. cupos limitados! entra ya,spam_advertising
limited time: 50% off furniture ends tonight,promotion_offer
gracias por contactarnos. tu ticket #9232 esta en proceso,customer_service
autenticacion de dos factores: 810687 es tu codigo,otp_verification
recordatorio: el debito automatico de $3227 se ejecutara el 14/5,billing_reminder
"login from Italy detected. if this was not you, secure your account now",security_alert
el repartidor esta a 7 paradas de tu direccion. prepara tu entrega,delivery_logistics
tu contrato fue renovado exitosamente hasta 3/2025,customer_service
consigue $83.000 adicionales al mes trabajando solo 4 horas al dia,spam_advertising
aprovecha nuestra promo: 3x2 en ropa hasta agotar stock,promotion_offer
tu compra de $234.000 en Lider fue autorizada,transaction
pagaste $190.000 en Amazon,transaction
recordatorio: tu pago de $5153 vence manana. evita penalidades,billing_reminder
pago de $118.000 a Ripley completado,transaction
alerta: cambio de contrasena realizado. si no lo hiciste contactanos de inmediato,security_alert
entrega exitosa del pedido #19828. recibiste tu paquete?,delivery_logistics
you have been selected to win $2834! claim your prize before tomorrow,spam_advertising
your Netflix purchase has left the warehouse,delivery_logistics
verificacion en 2 pasos: usa el codigo 168872,otp_verification
factura mensual generada por $9135. fecha limite de pago: 14/9,billing_reminder
25% off on shoes only today at Target,promotion_offer
do not forget your doctor appointment on Friday at 4:30pm,appointment_reminder
segundo intento de entrega para #54914 sera manana a las 11:00am,delivery_logistics
un agente te contactara en los proximos 34 minutos,customer_service
recordatorio de pago: $3335 con vencimiento el 22/11,billing_reminder
consigue $179.000 adicionales al mes trabajando solo 4 horas al dia,spam_advertising
shipment #79393 is now in transit from Chicago,delivery_logistics
hemos recibido tu pago. tu servicio fue reactivado,customer_service
trabajo desde casa ganando $454.000 al mes. cupos limitados! entra ya,spam_advertising
transaccion de $385.000 aprobada en Jumbo,transaction
alert! you have a pending bonus of $1034. activate it within 24h,spam_advertising
oferta de temporada: 50% menos en deportes,promotion_offer
your order reached the Los Angeles distribution center,delivery_logistics
oferta unica! accede ahora antes de que expire: bit.ly/17081,spam_advertising
compra de $3.000 en Amazon fue marcada como sospechosa. la rechazamos?,security_alert
tu suscripcion de $4296 se renueva en 2 dias,billing_reminder
ultimas horas: 35% de descuento en electrodomesticos. no te lo pierdas,promotion_offer
verificacion en 2 pasos: usa el codigo 619389,otp_verification
"codigo de autenticacion: 614084. si no fuiste tu, ignora este mensaje",otp_verification
eres uno de los 16 ganadores seleccionados. actua ahora!,spam_advertising
no habia nadie en casa. reprogramamos la entrega de #64146 para manana,delivery_logistics
click here to claim your $2156 reward: www.prize344.com,spam_advertising
tu paquete #16505 esta disponible para retiro en sucursal Bogota,delivery_logistics
your complaint #2728 has been escalated to level 2. we will keep you updated,customer_service
detectamos un inicio de sesion inusual desde China. fuiste tu?,security_alert
factura mensual generada por $8149. fecha limite de pago: 2/2,billing_reminder
urgente: ultimo cupo para ganar $226.000. llama ahora al 308-9249722,spam_advertising
factura mensual generada por $9937. fecha limite de pago: 3/2,billing_reminder
members only: 15% discount at Uber this week,promotion_offer
tu cuenta tiene un saldo pendiente de $5159. regulariza tu situacion,billing_reminder
"to cancel your dental appointment on Friday, reply CANCEL",appointment_reminder
tu cashback de $8346 esta disponible para usar en Jumbo,promotion_offer
tu caso #5277 fue asignado a un agente. tiempo estimado: 12 horas,customer_service
support ticket #9615 opened. our team will respond within 40 hours,customer_service
gracias por contactarnos. tu ticket #9364 esta en proceso,customer_service
two-factor authentication code: 973294,otp_verification
reminder: you have a medical appointment on Friday at 10:00am,appointment_reminder
your cancellation request #3539 has been received and is being processed,customer_service
"codigo de autenticacion: 897305. si no fuiste tu, ignora este mensaje",otp_verification
regalo de $2688 en puntos por tu compra en Paris,promotion_offer
confirmacion de identidad requerida. tu codigo: 378258,otp_verification
delivery attempt failed for order #14551. reschedule in our app,delivery_logistics
no compartas este codigo: 704238. nadie te lo pedira,otp_verification
tu suscripcion de $8056 se renueva en 7 dias,billing_reminder
tracking update: your parcel #62872 is at the sorting facility,delivery_logistics
cargo exitoso de $6711 a tarjeta terminada en 5558,transaction
purchase of $2584 at Target flagged as suspicious. was this you?,security_alert
promo exclusiva solo para ti! no te lo pierdas: www.oferta464.com,spam_advertising
intento de acceso fallido 5 veces en tu cuenta. la bloqueamos por seguridad,security_alert
pago exitoso de $9543 en comercio Ripley,transaction
se acredito $487.000 en tu cuenta,transaction
debit of $1799 processed on your account,transaction
"tu cita en la clinica es en 24 horas, a las 9:00am. lleva tu carnet",appointment_reminder
pago exitoso de $5942 en comercio Netflix,transaction
comprando $187.000 o mas en Uber obtenes 30% de descuento,promotion_offer
your cancellation request #9985 has been received and is being processed,customer_service
your session was closed due to suspicious activity. please log in again,security_alert
alerta: cambio de contrasena realizado. si no lo hiciste contactanos de inmediato,security_alert
haz clic aqui y reclama tu regalo de $168.000: www.premio445.com,spam_advertising
para recuperar tu contrasena usa el codigo 772875,otp_verification
actividad sospechosa detectada en tu cuenta. accede y revisa tus movimientos,security_alert
your access token is 534303. expires in 3 minutes,otp_verification
metodo probado para ganar $172.000 por semana. sin inversion inicial,spam_advertising
cargo exitoso de $3835 a tarjeta terminada en 5325,transaction
tu pedido llego al centro de distribucion de Buenos Aires,delivery_logistics
tu reserva en clinica dental es manana 6/1 a las 2:00pm,appointment_reminder
soporte tecnico: tu incidencia #5664 esta siendo atendida,customer_service
te esperamos el martes a las 11:00am para tu control medico. trae resultados previos,appointment_reminder
see you on Monday at 3:30pm for your ophthalmology visit,appointment_reminder
compra de $290.000 en Falabella fue marcada como sospechosa. la rechazamos?,security_alert
buy 2 get 1 free on furniture at Uber,promotion_offer
purchase of $13 approved at Walgreens,transaction
promo especial: lleva 3 y paga 2 en libros,promotion_offer
tu pin de un solo uso es 683397. valido solo por esta sesion,otp_verification
2-step verification: use code 252640,otp_verification
special deal: buy one get one 15% off at Shell,promotion_offer
your Uber purchase has left the warehouse,delivery_logistics
oferta flash: 45% off en perfumes por las proximas 24 horas,promotion_offer
reminder: your payment of $602 is due tomorrow. avoid late fees,billing_reminder
alerta: cambio de contrasena realizado. si no lo hiciste contactanos de inmediato,security_alert
tu numero fue sorteado! llama gratis al 377-3630468 para reclamar,spam_advertising
deuda pendiente de $4668. paga antes del 26 para evitar intereses,billing_reminder
nuevo dispositivo PC Windows accedio a tu cuenta. si no fuiste tu cambia tu contrasena ya,security_alert
unusual login detected from USA. was this you?,security_alert
pedido #94852 retrasado por clima. nueva fecha estimada: manana,delivery_logistics
special deal: buy one get one 10% off at Best Buy,promotion_offer
tu suscripcion de $7934 se renueva en 4 dias,billing_reminder
pago de $488.000 a Uber completado,transaction
se agrego un nuevo metodo de pago a tu cuenta. si no fuiste tu actua de inmediato,security_alert
delivery scheduled for tomorrow between 10:30am and 9:00am,delivery_logistics
para cancelar tu cita de control del martes responde CANCELAR,appointment_reminder
actividad sospechosa detectada en tu cuenta. accede y revisa tus movimientos,security_alert
verification code: 802559. valid for 5 minutes,otp_verification
2x1 en ropa en Netflix. solo hoy!,promotion_offer
"codigo de autenticacion: 427730. si no fuiste tu, ignora este mensaje",otp_verification
clinica central: tu consulta del 19/10 esta confirmada,appointment_reminder
your order #29441 is on its way. arrives today between 8:30am and 3:30pm,delivery_logistics
double points this weekend at Shell,promotion_offer
gracias por contactarnos. tu ticket #6893 esta en proceso,customer_service
tu compra en Amazon por $386.000 fue procesada,transaction
segundo aviso: factura vencida de $2830. evita el corte del servicio,billing_reminder
your cancellation request #3975 has been received and is being processed,customer_service
recordatorio: manana tienes cita con el doctor a las 3:00pm. llega 10 min antes,appointment_reminder
your monthly invoice is ready. amount due: $2318,billing_reminder
gracias por contactarnos. tu ticket #8901 esta en proceso,customer_service
pay your bill today and avoid penalties,billing_reminder
alerta de seguridad: tu correo asociado fue cambiado. si no fuiste tu contactanos,security_alert
reminder: you have a follow-up appointment on Friday at 9:30am,appointment_reminder
special deal: buy one get one 50% off at Apple Store,promotion_offer
click here to claim your $1791 reward: www.prize414.com,spam_advertising
your refund request is under review. we will notify you within 4 business days,customer_service
ultimas horas: 70% de descuento en perfumes. no te lo pierdas,promotion_offer
cerramos tu ticket #7770 por resolucion exitosa. gracias por contactarnos,customer_service
paga tu servicio antes del 13 para evitar la suspension,billing_reminder
you spent $2489 at Walgreens,transaction
2x1 en muebles en Ripley. solo hoy!,promotion_offer
your request has been received. we will contact you within 2 business days,customer_service
recordatorio: tienes cita oftalmologica el miercoles a las 4:30pm,appointment_reminder
we updated your ticket #5155 with new information. check your email,customer_service
aviso: tienes 3 facturas sin pagar. total adeudado: $1143,billing_reminder
aprovecha nuestra promo: 3x2 en ropa hasta agotar stock,promotion_offer
we could not deliver your package #84976 today. rescheduling for tomorrow,delivery_logistics
no habia nadie en casa. reprogramamos la entrega de #98761 para manana,delivery_logistics
click here to claim your $2070 reward: www.prize35.com,spam_advertising
tu sesion fue cerrada por seguridad desde ip desconocida. ingresa nuevamente,security_alert
tu reclamo #5422 fue escalado a nivel 2. te informaremos pronto,customer_service
cita medica agendada para el 18/5 a las 11:30am en clinica central,appointment_reminder
inicio de sesion desde Italia en tu cuenta. reconoces este acceso?,security_alert
your number was drawn! call free 355-1199028 to claim,spam_advertising
unusual login detected from China. was this you?,security_alert
aviso: tienes 1 facturas sin pagar. total adeudado: $2414,billing_reminder
automated profit system! generate $1707 while you sleep,spam_advertising
tu pedido #25473 esta siendo preparado para despacho,delivery_logistics
earn $982 from home. no experience needed. sign up now!,spam_advertising
entrega programada para manana entre 2:00pm y 9:30am. alguien debe estar en casa,delivery_logistics
appointment reminder: ophthalmology checkup on Friday. please arrive 10 minutes early,appointment_reminder
tu caso esta siendo revisado por nuestro equipo. respuesta en 31 horas,customer_service
we resolved your case #1206. how would you rate our service?,customer_service
your purchase of $2779 at Walgreens is confirmed,transaction
suspicious activity detected on your account. please review your recent activity,security_alert
nuevo dispositivo Huawei accedio a tu cuenta. si no fuiste tu cambia tu contrasena ya,security_alert
an agent will contact you within the next 46 minutes,customer_service
para continuar ingresa el codigo 910075 en la aplicacion,otp_verification
replica este metodo secreto y gana $235.000 sin salir de casa. mira como,spam_advertising
two-factor authentication code: 195674,otp_verification
payment reminder: $1011 due on 17/9,billing_reminder
has sido preseleccionado para ganar $219.000. confirma tus datos ya,spam_advertising
entrega exitosa del pedido #60206. recibiste tu paquete?,delivery_logistics
tu contrato fue renovado exitosamente hasta 5/2025,customer_service
"new device Mac accessed your account. if this was not you, change your password now",security_alert
atm withdrawal of $291 was successful,transaction
unauthorized access attempt from Nigeria. your account may be at risk,security_alert
acceso no reconocido desde Canada a las 22h. cambia tu contrasena,security_alert
haz clic aqui y reclama tu regalo de $370.000: www.premio456.com,spam_advertising
actualizamos tu ticket #9490 con nueva informacion. revisa tu email,customer_service
debit of $1943 processed on your account,transaction
your monthly invoice is ready. amount due: $1434,billing_reminder
"tu cita en la clinica es en 24 horas, a las 9:00am. lleva tu carnet",appointment_reminder
members only: 20% discount at Apple Store this week,promotion_offer
para cancelar tu cita oftalmologica del jueves responde CANCELAR,appointment_reminder
pedido #21851 entregado exitosamente. como fue tu experiencia?,delivery_logistics
detectamos un inicio de sesion inusual desde China. fuiste tu?,security_alert
factura mensual generada por $1611. fecha limite de pago: 18/9,billing_reminder
transaction confirmation code: 972442. do not share it,otp_verification
unusual login detected from Brazil. was this you?,security_alert
recordatorio: manana tienes cita con el doctor a las 4:00pm. llega 10 min antes,appointment_reminder
recuerda tu consulta medica manana a las 11:30am en policlinico norte,appointment_reminder
inicio de sesion desde Rusia en tu cuenta. reconoces este acceso?,security_alert
free shipping on orders over $2064 at Walmart,promotion_offer
para continuar ingresa el codigo 779172 en la aplicacion,otp_verification
tu reserva en clinica dental es manana 20/2 a las 5:00pm,appointment_reminder
your access token is 832168. expires in 3 minutes,otp_verification
support ticket #4812 opened. our team will respond within 21 hours,customer_service
failed login attempt 2 times. your account has been locked,security_alert
we could not deliver your package #30131 today. rescheduling for tomorrow,delivery_logistics
actualizamos tu ticket #7484 con nueva informacion. revisa tu email,customer_service
second notice: overdue invoice of $2242. avoid service interruption,billing_reminder
acceso no reconocido desde Mexico a las 18h. cambia tu contrasena,security_alert
pago de servicios por $9855 completado exitosamente,transaction
your plan change request has been processed successfully,customer_service
tu cita odontologica fue reagendada para el lunes. confirma respondiendo SI,appointment_reminder
pagaste $116.000 en Ripley,transaction
intento de acceso fallido 3 veces en tu cuenta. la bloqueamos por seguridad,security_alert
package #58717 was shipped from Chicago. arrives in 5 business days,delivery_logistics
your complaint #6935 has been escalated to level 2. we will keep you updated,customer_service
cerramos tu ticket #8746 por resolucion exitosa. gracias por contactarnos,customer_service
segundo intento de entrega para #75598 sera manana a las 8:30am,delivery_logistics
your monthly invoice is ready. amount due: $864,billing_reminder
para cancelar tu cita odontologica del martes responde CANCELAR,appointment_reminder
pago de $48.000 a Shell completado,transaction
tu cuenta fue accedida desde Samsung Galaxy no reconocido. revisa ahora,security_alert
support ticket #7945 opened. our team will respond within 14 hours,customer_service
confirmacion: pago de $7037 realizado con exito en Shell,transaction
never share this code: 303322. we will never ask for it,otp_verification
purchase of $1215 at Walmart flagged as suspicious. was this you?,security_alert
confirmacion de identidad requerida. tu codigo: 278240,otp_verification
se agrego un nuevo metodo de pago a tu cuenta. si no fuiste tu actua de inmediato,security_alert
monthly subscription of $2747 charged to card 2874,transaction
operacion bancaria: debito de $360.000 procesado correctamente,transaction
support ticket #2562 opened. our team will respond within 39 hours,customer_service
alerta: acceso desde Mexico detectado en tu cuenta,security_alert
second notice: overdue invoice of $1948. avoid service interruption,billing_reminder
rebaja de 10% en electrodomesticos en Paris solo este mes,promotion_offer
double points this weekend at Shell,promotion_offer
limited time: 60% off books ends tonight,promotion_offer
notificacion de cobro: se intentara debitar $7768 de tu cuenta el 2/3,billing_reminder
transaction of $2572 at Uber approved,transaction
tu compra de Lider salio del almacen y va en camino,delivery_logistics
sistema automatico de ganancias! genera $274.000 mientras duermes,spam_advertising
has sido preseleccionado para ganar $96.000. confirma tus datos ya,spam_advertising
intento de entrega fallido para pedido #66948. reagenda en nuestra app,delivery_logistics
your dental appointment is tomorrow at 9:30am. please do not miss it,appointment_reminder
no compartas este codigo: 675898. nadie te lo pedira,otp_verification
tu paquete #54113 esta disponible para retiro en sucursal Concepcion,delivery_logistics
detectamos un inicio de sesion inusual desde Mexico. fuiste tu?,security_alert
notificacion de cobro: se intentara debitar $6847 de tu cuenta el 17/11,billing_reminder
payment of $1994 to Apple Store confirmed,transaction
tu caso esta siendo revisado por nuestro equipo. respuesta en 68 horas,customer_service
your order reached the New York distribution center,delivery_logistics
package #23357 is out for delivery. signature required,delivery_logistics
autenticacion de dos factores: 712955 es tu codigo,otp_verification
transaccion de $92.000 aprobada en Rappi,transaction
exclusive offer just for you! do not miss it: bit.ly/73766,spam_advertising
operacion bancaria: debito de $217.000 procesado correctamente,transaction
transfer of $2971 to account ending in 3704 completed,transaction
wrong password entered 3 times. account temporarily locked,security_alert
tu cuenta fue accedida desde PC Windows no reconocido. revisa ahora,security_alert
tracking update: your parcel #98254 is at the sorting facility,delivery_logistics
payment reminder: $2253 due on 2/1,billing_reminder
final notice: invoice of $2511 due today. pay now to avoid service interruption,billing_reminder
we could not deliver your package #14975 today. rescheduling for tomorrow,delivery_logistics
thank you for contacting us. your ticket #3557 is being processed,customer_service
your dental appointment is tomorrow at 10:30am. please do not miss it,appointment_reminder
compra de $335.000 en Shell fue marcada como sospechosa. la rechazamos?,security_alert
intento de entrega fallido para pedido #72071. reagenda en nuestra app,delivery_logistics
your card ending in 3607 was charged $1949 at Apple Store,transaction
see you on Thursday at 2:30pm for your dental visit,appointment_reminder
your login verification code is 325583,otp_verification
tu solicitud ha sido recibida. te contactaremos en 2 dias habiles,customer_service
health clinic: your dental checkup is confirmed for Wednesday,appointment_reminder
recuerda tu consulta medica manana a las 5:00pm en policlinico norte,appointment_reminder
tu devolucion de $6324 fue aprobada. acreditaremos en 5 dias habiles,customer_service
hemos recibido tu pago. tu servicio fue reactivado,customer_service
congratulations! you won $230. call now 377-4274069,spam_advertising
eres el ganador seleccionado de $412.000! reclama tu premio antes de manana,spam_advertising
tu servicio sera suspendido en 5 dias por falta de pago. regulariza ya,billing_reminder
we confirm your medical appointment for 21/7. bring your id,appointment_reminder
pay your bill today and avoid penalties,billing_reminder
actualizamos tu ticket #5150 con nueva informacion. revisa tu email,customer_service
781403 is your one-time password. keep it safe,otp_verification
cita medica agendada para el 7/12 a las 2:30pm en clinica central,appointment_reminder
tu pedido llego al centro de distribucion de Santiago,delivery_logistics
alert: sign in from India at 11h. not you? change password,security_alert
your access token is 566297. expires in 3 minutes,otp_verification
do not forget your doctor appointment on Thursday at 8:00am,appointment_reminder
gana puntos canjeables por $474.000. solo hoy! ingresa tu numero,spam_advertising
878086 is your one-time password. keep it safe,otp_verification
detectamos un intento de phishing en tu cuenta. no compartas tus datos,security_alert
aviso de cobro: debes $749 con vencimiento el 20/9,billing_reminder
tu caso #9574 fue asignado a un agente. tiempo estimado: 9 horas,customer_service
2x1 en perfumes en Ripley. solo hoy!,promotion_offer
earn $2179 from home. no experience needed. sign up now!,spam_advertising
tu compra de $456.000 en Ripley fue autorizada,transaction
your dental clinic appointment is scheduled for tomorrow at 5:00pm,appointment_reminder
recuerda tu consulta medica manana a las 3:30pm en policlinico norte,appointment_reminder
tu envio #33081 de Jumbo fue confirmado y esta en preparacion,delivery_logistics
detectamos un acceso desde Chile. si no fuiste tu bloquea tu cuenta,security_alert
clinica central: tu consulta del 24/11 esta confirmada,appointment_reminder
your order #32005 is on its way. arrives today between 3:00pm and 5:00pm,delivery_logistics
gana $500.000 desde casa. sin experiencia necesaria. registrate ya!,spam_advertising
health clinic: your dermatology checkup is confirmed for Wednesday,appointment_reminder
transferencia exitosa de $318.000 a cuenta terminada en 2343,transaction
retiro de $390.000 en cajero automatico fue exitoso,transaction
tu solicitud de cambio de plan fue procesada exitosamente,customer_service
encuesta: como fue tu experiencia con nuestro servicio al cliente?,customer_service
intento de entrega fallido para pedido #77017. reagenda en nuestra app,delivery_logistics
tu devolucion de $7027 fue aprobada. acreditaremos en 4 dias habiles,customer_service
detectamos un acceso desde Chile. si no fuiste tu bloquea tu cuenta,security_alert
no olvides tu cita con el medico el lunes a las 5:00pm,appointment_reminder
your doctor appointment has been rescheduled to Tuesday at 3:30pm,appointment_reminder
tu turno oftalmologica es manana a las 10:30am. no faltes,appointment_reminder
paga tu factura hoy y evita penalidades. monto: $6921,billing_reminder
se agrego un nuevo metodo de pago a tu cuenta. si no fuiste tu actua de inmediato,security_alert
descuento especial del 70% para clientes frecuentes de Uber,promotion_offer
haz clic aqui y reclama tu regalo de $481.000: www.premio179.com,spam_advertising
your medical appointment is confirmed for 27/5 at central clinic,appointment_reminder
tu queja fue registrada bajo el numero #4633. te responderemos pronto,customer_service
reminder: your payment of $1392 is due tomorrow. avoid late fees,billing_reminder
tu pago de $62.000 en Farmacia Cruz Verde fue confirmado,transaction
use 752878 to verify your identity in our app,otp_verification
your account has an outstanding balance of $1286. please settle it,billing_reminder
your service will be suspended in 5 days due to non-payment,billing_reminder
"a new payment method was added to your account. if this was not you, act now",security_alert
one-time pin: 335137. valid for this session only,otp_verification
alguien ingreso a tu cuenta desde Argentina a las 11:15,security_alert
overdue balance: $1713. pay before 5/5 to avoid interest,billing_reminder
paga tu servicio antes del 23 para evitar la suspension,billing_reminder
entrega programada para manana entre 9:00am y 2:30pm. alguien debe estar en casa,delivery_logistics
descuento especial del 70% para clientes frecuentes de Shell,promotion_offer
cargo de $4372 aplicado a tu tarjeta terminada en 3724,transaction
aviso: tienes 2 facturas sin pagar. total adeudado: $6751,billing_reminder
confirmamos tu cita medica para el 2/11 a las 9:30am,appointment_reminder
exclusive offer just for you! do not miss it: bit.ly/45349,spam_advertising
secret method to earn $721 without leaving home. see how,spam_advertising
codigo de confirmacion de transaccion: 982277,otp_verification
se acredito $30.000 en tu cuenta,transaction
clave de un solo uso: 997004. expira en 2 minutos,otp_verification
recordatorio: el debito automatico de $908 se ejecutara el 6/8,billing_reminder
ultimas horas: 35% de descuento en muebles. no te lo pierdas,promotion_offer
reminder: you have a follow-up appointment on Tuesday at 3:30pm,appointment_reminder
recuerda tu consulta medica manana a las 2:30pm en policlinico norte,appointment_reminder
oferta exclusiva: 15% de rebaja en tu proxima compra en Jumbo,promotion_offer
tu pin de un solo uso es 758765. valido solo por esta sesion,otp_verification
your login verification code is 579123,otp_verification
we confirm your medical appointment for 14/2. bring your id,appointment_reminder
transaction confirmation code: 518098. do not share it,otp_verification
suspicious activity detected on your account. please review your recent activity,security_alert
please confirm your medical appointment for tomorrow by replying YES,appointment_reminder
confirmacion de cita medica: lunes 19/10 a las 11:00am,appointment_reminder
no habia nadie en casa. reprogramamos la entrega de #46745 para manana,delivery_logistics
tienes una factura pendiente de $6124. paga antes del 23/2 para evitar recargos,billing_reminder
reminder: your payment of $2358 is due tomorrow. avoid late fees,billing_reminder
urgente: ultimo cupo para ganar $324.000. llama ahora al 306-6156264,spam_advertising
oferta de inversion: duplica tu dinero en 16 dias. 100% garantizado,spam_advertising
tu pedido #91665 esta en camino. llega hoy entre 2:30pm y 2:00pm,delivery_logistics
aviso de cobro: debes $892 con vencimiento el 15/11,billing_reminder
compra de $138.000 en Lider fue marcada como sospechosa. la rechazamos?,security_alert
we updated your ticket #7824 with new information. check your email,customer_service
your refund of $2906 has been approved. it will be credited in 3 business days,customer_service
detectamos un acceso desde Londres. si no fuiste tu bloquea tu cuenta,security_alert
your ophthalmology appointment is tomorrow at 4:30pm. please do not miss it,appointment_reminder
tu envio #51079 de Shell fue confirmado y esta en preparacion,delivery_logistics
buy 2 get 1 free on books at Walgreens,promotion_offer
ingresa 423939 para confirmar tu acceso,otp_verification
paquete #54284 fue despachado desde Buenos Aires. llega en 3 dias habiles,delivery_logistics
encuesta: como fue tu experiencia con nuestro servicio al cliente?,customer_service
aprovecha 20% off en toda la tienda Paris este fin de semana,promotion_offer
actividad sospechosa detectada en tu cuenta. accede y revisa tus movimientos,security_alert
members only: 35% discount at Best Buy this week,promotion_offer
seguimiento actualizado: tu paquete #99922 esta en aduana,delivery_logistics
transferencia exitosa de $387.000 a cuenta terminada en 1508,transaction
verification code: 916964. valid for 5 minutes,otp_verification
tu token de verificacion es 728492. no lo reenvies,otp_verification
tu reclamo #1618 fue escalado a nivel 2. te informaremos pronto,customer_service
tu numero fue sorteado! llama gratis al 357-7408965 para reclamar,spam_advertising
order #24748 delivered successfully. how was your experience?,delivery_logistics
